State,Code,State2,Population,statesselected2.ID,statesselected2.Date / Time,statesselected2.Country,statesselected2.City,statesselected2.State,statesselected2.Shape,statesselected2.Summary,statesselected2.lat,statesselected2.lng,statesselected2.Date,statesselected2.Time
Arizona,AZ,.Arizona,6941072,3403,06/01/2016 04:00,USA,Avondale,AZ,Flash,"Orange firework flare west to east that was silent. ((NUFORC Note: Probable 
meteor?? PD))",33.4359175,-112.340502,06/01/2016,04:00
Arizona,AZ,.Arizona,6941072,3404,5/30/16 21:00,USA,Phoenix,AZ,Changing,"Monday May 30th NE Phoenix, 7th Street and Paradise LN.",33.4485866,-112.0773455,05/30/16,21:00
Arizona,AZ,.Arizona,6941072,3408,5/30/16 20:35,USA,Avondale,AZ,Oval,"2 separate oval orange lights, not blinking, no sounds, were flying low 
should have heard engines, moving very slowly then disappears.",33.4359175,-112.340502,05/30/16,20:35
Washington,WA,.Washington,7294771,3414,5/30/16 15:40,USA,Lake Stevens,WA,Chevron,Black chevron floating upright.,48.0197794,-122.0660913,05/30/16,15:40
Washington,WA,.Washington,7294771,3418,5/30/16 00:00,USA,Auburn,WA,Fireball,Fireball changing directions over Auburn.,47.3075369,-122.2301807,05/30/16,00:00
Arizona,AZ,.Arizona,6941072,3420,5/29/16 23:30,USA,Buckeye,AZ,Light,"3 of us were in my back yard and seen a bright blue light slightly blinking 
and sometimes red lights in center. ((anonymous report))",33.377888,-112.572688,05/29/16,23:30
Washington,WA,.Washington,7294771,3427,5/29/16 22:45,USA,Lynden,WA,Sphere,"Three red, yellow spherical objects flickering and pulsating; larger than 
an airplane lights; in a triangular formation flying in the n",48.9466041,-122.4569314,05/29/16,22:45
Arizona,AZ,.Arizona,6941072,3430,5/29/16 11:43,USA,Scottsdale,AZ,Other,A shadow moving across mountain peaks which cause could not be determined.,33.5091215,-111.8992364,05/29/16,11:43
Arizona,AZ,.Arizona,6941072,3434,5/28/16 09:00,USA,Sun City,AZ,Circle,Orangish-red circular object seen north of Sun City AZ,33.6290111,-112.2819336,05/28/16,09:00
Arizona,AZ,.Arizona,6941072,3440,5/27/16 22:00,USA,Phoenix,AZ,Changing,"Friday the 27th of May at 10pm noticed a light flashing in the sky NE of 
Phoenix",33.4485866,-112.0773455,05/27/16,22:00
Washington,WA,.Washington,7294771,3441,5/27/16 21:54,USA,Bellingham,WA,Light,Light formations.,48.754402,-122.4788601,05/27/16,21:54
Washington,WA,.Washington,7294771,3442,5/25/16 21:40,USA,Edgewood,WA,Fireball,"Lights seem to be hazy and red orange on outer edges and a yellow flame in 
the middle; objects seem to flicker and pulse.",42.6449174,-91.4007895,05/25/16,21:40
Washington,WA,.Washington,7294771,3443,5/24/16 17:30,USA,Pe Ell,WA,Oval,"A father and son witness an egg-shaped object streak from N to S. No sound 
or trail; the sun appeared to reflect on it.",46.571414,-123.2968441,05/24/16,17:30
Washington,WA,.Washington,7294771,3444,5/24/16 02:04,USA,Kalama,WA,Formation,"Unbelievable noise, perfect triangular formation of lights, on a dark 
overcast night.",46.0085225,-122.8424708,05/24/16,02:04
Arizona,AZ,.Arizona,6941072,3445,5/22/16 23:05,USA,Gilbert,AZ,Sphere,Formation of lights.,33.294207,-111.7379465,05/22/16,23:05
Washington,WA,.Washington,7294771,3449,5/22/16 19:00,USA,Grand Coulee,WA,Triangle,"((HOAX))((NUFORC Note: All contact information is bogus. PD)) Triangular 
craft taking photos or absorbing power.",47.9415408,-119.0033547,05/22/16,19:00
Washington,WA,.Washington,7294771,3450,5/20/16 22:10,USA,Seattle,WA,Formation,"3 red craft in loose formation with sweeping lights followed by 2 more 
craft circling. ((anonymous report))",47.6038321,-122.3300623,05/20/16,22:10
Washington,WA,.Washington,7294771,3451,5/20/16 22:00,USA,Seattle,WA,Formation,5 very unusual glowing red aircraft flying over Seattle.,47.6038321,-122.3300623,05/20/16,22:00
Arizona,AZ,.Arizona,6941072,3457,5/19/16 21:11,USA,Tucson,AZ,Light,"To the N of Tucson saw a still light suspended in the sky. It appeared to 
be moving ever so slowly. ((anonymous report))",32.2217422,-110.9264758,05/19/16,21:11
Arizona,AZ,.Arizona,6941072,3458,5/16/16 23:30,USA,Laveen,AZ,Disk,"Yellow lights on Saucer spotted over the Estrella Mountains in Laveen, AZ",33.3618814,-112.153386,05/16/16,23:30
Arizona,AZ,.Arizona,6941072,3460,5/14/16 20:10,USA,Maricopa,AZ,Fireball,Orange orbs without noise & vanished quickly.,33.34883,-112.4912299,05/14/16,20:10
Washington,WA,.Washington,7294771,3462,5/13/16 21:50,USA,Puyallup,WA,Circle,2 orange/red circles flying in unison over Puyallup.,47.1849009,-122.2921405,05/13/16,21:50
Washington,WA,.Washington,7294771,3463,5/13/16 10:03,USA,Bellingham,WA,Fireball,2 bright orange UFOs moving north over Portage Island & south Lummi Island.,48.754402,-122.4788601,05/13/16,10:03
Washington,WA,.Washington,7294771,3465,05/12/2016 00:00,USA,Everett,WA,Triangle,"Side triangle shape flights in a triangle formation the tip light is 
brighter than the rest. ((anonymous report))",47.9673056,-122.2013997,05/12/2016,00:00
Washington,WA,.Washington,7294771,3466,05/11/2016 22:00,USA,Grayland,WA,Light,"Red/Orange light over the Grayland/South Beach area of Grays Harbor County, 
Washington.",46.8100926,-124.0932272,05/11/2016,22:00
Arizona,AZ,.Arizona,6941072,3478,05/11/2016 19:40,USA,Tucson,AZ,Light,A bright green light surrounded by red lights hovered over NW Tucson.,32.2217422,-110.9264758,05/11/2016,19:40
Arizona,AZ,.Arizona,6941072,3480,05/11/2016 04:00,USA,Payson,AZ,Formation,"6 objects in formation flying North at very high rate of speed, visible 
with night vision only",34.2308684,-111.3251354,05/11/2016,04:00
Arizona,AZ,.Arizona,6941072,3483,05/10/2016 22:00,USA,Prescott,AZ,Circle,Strange light makes 90 degree turn.,34.5402813,-112.4695072,05/10/2016,22:00
Washington,WA,.Washington,7294771,3485,05/07/2016 22:00,USA,Vancouver,WA,Changing,"Orange Orbs on Horizon changed shape into white haze with inner-pie-section 
clockwise rotation at high rate of speed.",45.6306954,-122.6744556,05/07/2016,22:00
Arizona,AZ,.Arizona,6941072,3486,05/04/2016 21:00,USA,Tucson,AZ,Light,High altitude South to North soundless white lighted object.,32.2217422,-110.9264758,05/04/2016,21:00
Arizona,AZ,.Arizona,6941072,3487,05/04/2016 05:30,USA,Mesa,AZ,Fireball,"I saw what looked like the only cloud in the sky. It was a small smudge. 
The sun was rising from behind the mountains so that little sp",33.436188,-111.5860661,05/04/2016,05:30
Arizona,AZ,.Arizona,6941072,3491,05/03/2016 12:00,USA,Phoenix,AZ,Disk,"05/03/2016 UFOS OVER PHOENIX SKYHABOR AIRPORT 1. BRIGHT LIGHTS Small bright 
lights dancing all over skyhabor airport 12pm A. Disk shap",33.4485866,-112.0773455,05/03/2016,12:00
Arizona,AZ,.Arizona,6941072,3498,05/01/2016 21:30,USA,Chandler,AZ,Oval,Orange Oval near Chandler,33.3067132,-111.8408488,05/01/2016,21:30
Washington,WA,.Washington,7294771,3500,4/29/16 23:30,USA,Everett,WA,Sphere,"Yellow/Orange orb traveling at a high rate of speed silently East to West 
Snohomish County, WA.",47.9673056,-122.2013997,04/29/16,23:30
Arizona,AZ,.Arizona,6941072,3502,4/28/16,USA,Camp Verde,AZ,Circle,"Round black object in the sky by Camp Verde, AZ with no sound, just 
hovering.",34.5636358,-111.8543177,NA,NA
Washington,WA,.Washington,7294771,3503,4/25/16 18:00,USA,Mukilteo,WA,Oval,"Slow moving shiny oblong oval craft traveled from the northeastern sky to 
the south over Paine Field.",47.9474034,-122.3036991,04/25/16,18:00
Arizona,AZ,.Arizona,6941072,3506,4/23/16 23:00,USA,Phoenix,AZ,Light,"I was going into my home i noticed a fire in the sky looked like a big 
shooting star i immediately started recording i told my boyfrien",33.4485866,-112.0773455,04/23/16,23:00
Arizona,AZ,.Arizona,6941072,3508,4/23/16 21:20,USA,Phoenix,AZ,Light,Bright light. ((NUFORC Note: Possible flare from an Iridium satellite? PD)),33.4485866,-112.0773455,04/23/16,21:20
Arizona,AZ,.Arizona,6941072,3509,4/22/16 23:30,USA,Green Valley,AZ,Circle,"Yellow circle object bright as a Christmas tree going warp speed as a plane 
was coming it just vanish",31.8542511,-110.9937018,04/22/16,23:30
Washington,WA,.Washington,7294771,3513,4/22/16 00:30,USA,Seattle,WA,Teardrop,"Tear/seed shaped flat black object hovering and moving slowly silent with 
no lights, it seemed to camouflage itself against the sky.",47.6038321,-122.3300623,04/22/16,00:30
Washington,WA,.Washington,7294771,3514,4/21/16 04:30,USA,Kelso,WA,Light,"Driving on my way to work at 4:30 AM and saw a bright reddish orange light 
in the sky. Pulled over to see if it was an aircraft.",46.1420334,-122.9060317,04/21/16,04:30
Washington,WA,.Washington,7294771,3515,4/20/16 20:28,USA,Shoreline,WA,Rectangle,"Rectangularly lighted object appears in photo on moonlight walk in 
Shoreline (Seattle), WA",47.7563195,-122.3438254,04/20/16,20:28
Arizona,AZ,.Arizona,6941072,3521,4/18/16 23:00,USA,Peoria,AZ,Triangle,Big triangle flew over my house!,33.5766205,-112.2398261,04/18/16,23:00
Arizona,AZ,.Arizona,6941072,3522,4/16/16 02:17,USA,Wickenburg,AZ,Rectangle,"I live in an airpark a few miles northwest of the town of Wickenburg, AZ. I 
have a game camera set up to monitor traffic.",33.9680962,-112.7301352,04/16/16,02:17
Washington,WA,.Washington,7294771,3523,4/14/16 20:30,USA,Wenatchee,WA,Circle,"Bright white round light, appeared, changed shape intermittently, moved 
fast side to side; two smaller white spheres shot out.",47.4234599,-120.3103493,04/14/16,20:30
Arizona,AZ,.Arizona,6941072,3527,04/12/2016 10:30,USA,Nelson,AZ,Cylinder,"UFO observed near Nelson, NV. ((NUFORC Note: Report from retired aerospace 
employee. PD))",35.5141597,-113.3202085,04/12/2016,10:30
Washington,WA,.Washington,7294771,3534,04/10/2016 21:50,USA,Monroe,WA,Circle,"2 fireball looking objects heading west emitting sparks parallel to each 
other flying below the clouds slower then a plane.",47.8560266,-121.9706153,04/10/2016,21:50
Washington,WA,.Washington,7294771,3535,04/10/2016 01:00,USA,Bremerton,WA,Unknown,"Woke up with long surgical mark on left temple vein. The mark has been 
there for a week. I get sharp pain sometimes. And having tingles",47.53279725,-122.754161,04/10/2016,01:00
Washington,WA,.Washington,7294771,3537,04/09/2016 22:00,USA,Duvall,WA,Flash,"Bursts of irregular flashing light moving across the outer curvature of the 
earth.",47.7423219,-121.9856781,04/09/2016,22:00
Washington,WA,.Washington,7294771,3538,04/06/2016 23:00,USA,Camano Island,WA,Formation,"Heard a helicopter flying low and poked my head out to see. 3 orange balls 
flying in a triangle odd shape, low about 500 feet.",48.1625483,-122.4950267,04/06/2016,23:00
Washington,WA,.Washington,7294771,3539,04/05/2016 21:25,USA,Redmond,WA,Light,"Bright, single light, strobe flash of white light seen overhead and to the 
south and west. Object would flash intermittently while slo",47.6694141,-122.1238766,04/05/2016,21:25
Arizona,AZ,.Arizona,6941072,3544,04/03/2016 12:20,USA,Wickieup,AZ,Formation,Cluster of small white/silver objects in the daytime sky.,34.7758538,-112.8282376,04/03/2016,12:20
Arizona,AZ,.Arizona,6941072,3546,04/02/2016 21:00,USA,Avondale,AZ,Light,"Orangey-yellow ORBS at the Phoenix Raceway - April 2, 2016",33.4359175,-112.340502,04/02/2016,21:00
Washington,WA,.Washington,7294771,3548,04/02/2016 20:45,USA,Port Townsend,WA,Circle,"Strange orange lights in eastern sky, Pt. Townsend, WA.",48.1210578,-122.8176205,04/02/2016,20:45
Washington,WA,.Washington,7294771,3549,04/02/2016 20:33,USA,Tacoma,WA,Light,Tacoma red lights in sky.,47.248404,-122.4616679,04/02/2016,20:33
Washington,WA,.Washington,7294771,3560,04/02/2016 20:30,USA,Port Townsend,WA,Sphere,Two orange spheres appeared over the water.,48.1185325,-122.7679628,04/02/2016,20:30
Washington,WA,.Washington,7294771,3564,04/01/2016 21:00,USA,Reardan,WA,Light,White oval light in night sky then vanishes in Reardan WA.,47.6696056,-117.8777335,04/01/2016,21:00
Washington,WA,.Washington,7294771,3566,04/01/2016 21:00,USA,Seattle,WA,Unknown,Big orange ball.,47.6038321,-122.3300623,04/01/2016,21:00
Washington,WA,.Washington,7294771,3567,04/01/2016 20:55,USA,Puyallup,WA,Light,"Saw a shooting star at about 8:54 pm and then seconds later saw 3 bright 
red lights in a tight formation circling not far from trail.",47.1849009,-122.2921405,04/01/2016,20:55
Washington,WA,.Washington,7294771,3568,04/01/2016 20:46,USA,Olympia,WA,Changing,"Jagged and glowing plasma meteor suddenly changes course, and accelerates 
northward incredibly fast.",47.0450197,-122.8948724,04/01/2016,20:46
Washington,WA,.Washington,7294771,3569,04/01/2016 20:45,USA,Spokane,WA,Circle,Fast moving white orb moving north.,47.6588603,-117.4247133,04/01/2016,20:45
Arizona,AZ,.Arizona,6941072,3571,04/01/2016 20:00,USA,Sun City West,AZ,Circle,"((HOAX??)) Large falling orb breaks into 5 smaller orbs and possible 
explosion.",33.6619813,-112.3412694,04/01/2016,20:00
Arizona,AZ,.Arizona,6941072,3572,04/01/2016 20:00,USA,Surprise,AZ,Other,Burning plane falls from sky over LAFB in Az.,33.6292271,-112.3680188,04/01/2016,20:00
Arizona,AZ,.Arizona,6941072,3573,04/01/2016 19:30,USA,Goodyear,AZ,Fireball,Fireball.,33.3975655,-112.4333288,04/01/2016,19:30
Washington,WA,.Washington,7294771,3576,3/30/16 00:00,USA,Burien,WA,Disk,DISC SHAPED CRAFT SPIRALED BY AS I LOOKED OUT UPSTAIRS WINDOW.,47.469918,-122.3485273,03/30/16,00:00
Arizona,AZ,.Arizona,6941072,3577,3/30/16 23:00,USA,Phoenix,AZ,Changing,Strange light or object in North Phoenix sky,33.4485866,-112.0773455,03/30/16,23:00
Arizona,AZ,.Arizona,6941072,3584,3/30/16 05:00,USA,Surprise,AZ,Other,"Have video appeared middle of sky forming a cloud behind no aircraft no 
typical cloud... I zoomed in no aircraft in visible or flat was",33.6292271,-112.3680188,03/30/16,05:00
Washington,WA,.Washington,7294771,3588,3/29/16 20:51,USA,Shelton,WA,Light,Slow-flying lights were NOT a commercial airliner!,47.2150945,-123.1007065,03/29/16,20:51
Arizona,AZ,.Arizona,6941072,3592,3/29/16 17:00,USA,Surprise,AZ,Disk,"Started in middle of sky...made a turn....when I closed up with camara yhe 
object seemed flat but invisible..I see a lit of military je",33.6292271,-112.3680188,03/29/16,17:00
Arizona,AZ,.Arizona,6941072,3593,3/28/16 12:30,USA,Tucson,AZ,Light,Light sphere becomes hawk.,32.2217422,-110.9264758,03/28/16,12:30
Washington,WA,.Washington,7294771,3601,3/26/16 22:30,USA,Sequim,WA,Fireball,"Two fireballs in formation, moving north to south. Weather conditions were 
light breeze and moderate rain. Both fireballs disappeared",48.0849312,-123.1096705,03/26/16,22:30
Arizona,AZ,.Arizona,6941072,3602,3/26/16 18:30,USA,Globe,AZ,Rectangle,Lights over globe as 3-26-16,33.3959511,-110.7871769,03/26/16,18:30
Washington,WA,.Washington,7294771,3604,3/25/16 22:00,USA,Kirkland,WA,Sphere,"15-20 orange spheres floating in triangular patterns in the night sky would 
disappear in peculiar ways, and sound was suppressed.",47.6859573,-122.1920248,03/25/16,22:00
Washington,WA,.Washington,7294771,3607,3/25/16 21:00,USA,Bainbridge Island,WA,Light,"My friend and I were outside looking at the stars when we saw this light 
moving across the sky. First we thought it was a satellite but",47.6262626,-122.5204512,03/25/16,21:00
Arizona,AZ,.Arizona,6941072,3608,3/23/16 20:18,USA,Mesa,AZ,Teardrop,A craft over a house in East Mesa..,33.436188,-111.5860661,03/23/16,20:18
Washington,WA,.Washington,7294771,3610,3/22/16 21:00,USA,Kelso,WA,Fireball,((NUFORC Note: Witness provides no information. PD)),46.1420334,-122.9060317,03/22/16,21:00
Washington,WA,.Washington,7294771,3611,3/18/16 23:05,USA,Spokane Valley,WA,Circle,"I was looking up at an awesome moon circle and saw a satellite moving from 
northwest to southeast it then changed directions at a highe",47.6691967,-117.1966686,03/18/16,23:05
Arizona,AZ,.Arizona,6941072,3612,3/18/16 20:20,USA,Mesa,AZ,Triangle,Triangular shape object flying overhead maybe 50 feet was seen.,33.436188,-111.5860661,03/18/16,20:20
Washington,WA,.Washington,7294771,3613,3/15/16 20:00,USA,Omak,WA,Oval,UFO flies above and around Omak around 20:00hrs on 3/15/16.,48.4109853,-119.5275505,03/15/16,20:00
Arizona,AZ,.Arizona,6941072,3614,3/15/16 02:40,USA,Phoenix,AZ,Formation,"((HOAX??)) It was semi transparent shaped like a bomarang but the right 
side was a little shorter. size of a small 727, silent.",33.4485866,-112.0773455,03/15/16,02:40
Arizona,AZ,.Arizona,6941072,3622,03/12/2016 22:20,USA,Scottsdale,AZ,Other,Unusually shaped object flying over North Scottsdale.,33.5091215,-111.8992364,03/12/2016,22:20
Washington,WA,.Washington,7294771,3627,03/11/2016 20:00,USA,Skykomish,WA,Egg,"Saw a large flaming blue egg travel across the part of the sky to the south 
of my cabin.",47.7092722,-121.3605683,03/11/2016,20:00
Arizona,AZ,.Arizona,6941072,3629,03/11/2016 19:30,USA,Superior,AZ,Rectangle,"Unknown lights in western sky of Central Arizona forming ""V"" shapes, and 
then ""M"" shapes.",33.286379,-111.1096547,03/11/2016,19:30
Arizona,AZ,.Arizona,6941072,3630,03/10/2016 19:00,USA,Lake Havasu City,AZ,Light,Loud rumble flashing red light heading west disappeared.,34.4742786,-114.3440009,03/10/2016,19:00
Washington,WA,.Washington,7294771,3633,03/09/2016 19:05,USA,Marysville,WA,Unknown,Observed orange light in night sky no other lights no sound no shape.,48.0517429,-122.1768208,03/09/2016,19:05
Washington,WA,.Washington,7294771,3636,03/04/2016 17:00,USA,Seattle,WA,Unknown,White lights in formation that changed formation.,47.6038321,-122.3300623,03/04/2016,17:00
Arizona,AZ,.Arizona,6941072,3637,03/02/2016 21:35,USA,Wickieup,AZ,Formation,"Four bright lights over Wickieup, AZ.",34.7758538,-112.8282376,03/02/2016,21:35
Arizona,AZ,.Arizona,6941072,3638,03/02/2016 21:10,USA,Clarkdale,AZ,Cylinder,Bright green light over Northern Arizona.,34.7711319,-112.0579366,03/02/2016,21:10
Arizona,AZ,.Arizona,6941072,3644,03/02/2016 20:00,USA,Phoenix,AZ,Unknown,4 objects with one red and green light on each hovering over the freeway.,33.4485866,-112.0773455,03/02/2016,20:00
Arizona,AZ,.Arizona,6941072,3647,03/02/2016 19:41,USA,Phoenix,AZ,Light,"UP DATE ON 3-2-16 REPORT OF 3 BRIGHT LIGHT'S FOLLOWED BY RED LIGHT MAKING 
LOUD HELICOPTER LIKE NOISE.",33.4485866,-112.0773455,03/02/2016,19:41
Arizona,AZ,.Arizona,6941072,3648,03/02/2016 19:41,USA,Phoenix,AZ,Light,"3 Blue-whites Being Followed,By Red Blinking Light Making Loud 
Helicopter-Like Noise!,.",33.4485866,-112.0773455,03/02/2016,19:41
